1001,46,46,46,21,21,0.912221,-0.000147902
1002,46,46,46,21,21,0.906185,-0.000760683
1003,46,46,46,21,21,0.896775,-0.00204308
1004,46,46,46,21,21,0.883771,-0.00420772
1005,46,46,46,21,21,0.868108,-0.00757043
1006,46,46,46,21,21,0.850367,-0.0125965
1007,46,46,46,21,21,0.829316,-0.0199004
1008,46,46,46,21,21,0.801955,-0.0302038
1009,46,46,46,21,21,0.765147,-0.0442959
1010,46,46,46,21,21,0.717441,-0.0630187
1011,46,46,46,21,21,0.659388,-0.0872174
1012,46,46,46,21,21,0.592079,-0.117536
1013,46,46,46,21,21,0.515445,-0.153975
1014,46,46,46,21,21,0.428476,-0.195311
1015,46,46,46,21,21,0.33202,-0.238674
1016,46,46,46,21,21,0.23242,-0.279644
1017,46,46,46,21,21,0.142851,-0.31308
1018,46,46,46,21,21,0.0802754,-0.334501
1019,46,46,46,21,21,0.0588544,-0.341496
1020,46,46,46,21,21,0.0833817,-0.334524
1021,46,46,46,21,21,0.146695,-0.316712
1022,46,46,46,21,21,0.232734,-0.292715
1023,46,46,46,21,21,0.323446,-0.267168
1024,46,46,46,21,21,0.405569,-0.243411
1025,46,46,46,21,21,0.473783,-0.222973
1026,46,46,46,21,21,0.529327,-0.205858
1027,46,46,46,21,21,0.576005,-0.191312
1028,46,46,46,21,21,0.616602,-0.178565
1029,46,46,46,21,21,0.65169,-0.167216
1030,46,46,46,21,21,0.680728,-0.157201
1031,46,46,46,21,21,0.703797,-0.14854
1032,46,46,46,21,21,0.722338,-0.141117
1033,46,46,46,21,21,0.738448,-0.134654
1034,46,46,46,21,21,0.753586,-0.128829
1035,46,46,46,21,21,0.767874,-0.123439
1036,46,46,46,21,21,0.780508,-0.118443
1037,46,46,46,21,21,0.790818,-0.113903
1038,46,46,46,21,21,0.799022,-0.109859
1039,46,46,46,21,21,0.806126,-0.106261
1040,46,46,46,21,21,0.813141,-0.102983
1041,46,46,46,21,21,0.820365,-0.0998991
1042,46,46,46,21,21,0.827306,-0.0969524
1043,46,46,46,21,21,0.833242,-0.0941656
1044,46,46,46,21,21,0.837905,-0.0915926
1045,46,46,46,21,21,0.841711,-0.089257
1046,46,46,46,21,21,0.845406,-0.0871235
1047,46,46,46,21,21,0.849464,-0.0851201
1048,46,46,46,21,21,0.85376,-0.0831857
1049,46,46,46,21,21,0.857751,-0.0813052
1050,46,46,46,21,21,0.860976,-0.0795065
1051,46,46,46,21,21,0.863446,-0.0778278
1052,46,46,46,21,21,0.865617,-0.0762811
1053,46,46,46,21,21,0.868004,-0.0748407
1054,46,46,46,21,21,0.870777,-0.0734614
1055,46,46,46,21,21,0.873661,-0.0721089
1056,46,46,46,21,21,0.876204,-0.0707804
1057,46,46,46,21,21,0.878156,-0.0694994
1058,46,46,46,21,21,0.879669,-0.0682927
1059,46,46,46,21,21,0.88115,-0.0671683
1060,46,46,46,21,21,0.882932,-0.0661082
1061,46,46,46,21,21,0.885018,-0.0650822
1062,46,46,46,21,21,0.887107,-0.0640681
1063,46,46,46,21,21,0.888855,-0.063065
1064,46,46,46,21,21,0.890153,-0.0620898
1065,46,46,46,21,21,0.891202,-0.0611622
1066,46,46,46,21,21,0.892341,-0.0602889
1067,46,46,46,21,21,0.893776,-0.0594589
1068,46,46,46,21,21,0.895431,-0.0586515
1069,46,46,46,21,21,0.897022,-0.0578508
1070,46,46,46,21,21,0.898296,-0.0570553
1071,46,46,46,21,21,0.899226,-0.0562768
1072,46,46,46,21,21,0.90002,-0.0555306
1073,46,46,46,21,21,0.900954,-0.0548236
1074,46,46,46,21,21,0.902155,-0.0541499
1075,46,46,46,21,21,0.903512,-0.0534946
1076,46,46,46,21,21,0.904777,-0.0528445
1077,46,46,46,21,21,0.905757,-0.0521959
1078,46,46,46,21,21,0.906464,-0.051556
1079,46,46,46,21,21,0.907096,-0.0509367
1080,46,46,46,21,21,0.907881,-0.0503459
1081,46,46,46,21,21,0.9089,-0.0497824
1082,46,46,46,21,21,0.910039,-0.0492362
1083,46,46,46,21,21,0.911078,-0.0486962
1084,46,46,46,21,21,0.911863,-0.0481563
1085,46,46,46,21,21,0.912422,-0.0476197
1086,46,46,46,21,21,0.912932,-0.0470953
1087,46,46,46,21,21,0.91359,-0.0465921
1088,46,46,46,21,21,0.914461,-0.0461123
1089,46,46,46,21,21,0.915435,-0.0456507
1090,46,46,46,21,21,0.916317,-0.0451976
1091,46,46,46,21,21,0.916972,-0.0447453
1092,46,46,46,21,21,0.917421,-0.0442922
1093,46,46,46,21,21,0.917827,-0.0438441
1094,46,46,46,21,21,0.918366,-0.0434091
1095,46,46,46,21,21,0.919103,-0.042993
1096,46,46,46,21,21,0.919948,-0.042595
1097,46,46,46,21,21,0.920721,-0.0422084
1098,46,46,46,21,21,0.921289,-0.0418249
1099,46,46,46,21,21,0.92166,-0.0414396
1100,46,46,46,21,21,0.921972,-0.0410539
1101,46,46,46,21,21,0.922395,-0.0406743
1102,46,46,46,21,21,0.923007,-0.0403082
1103,46,46,46,21,21,0.923743,-0.0399586
1104,46,46,46,21,21,0.924441,-0.0396229
1105,46,46,46,21,21,0.924959,-0.0392935
1106,46,46,46,21,21,0.925277,-0.0389635
1107,46,46,46,21,21,0.925507,-0.0386302
1108,46,46,46,21,21,0.925813,-0.0382968
1109,46,46,46,21,21,0.9263,-0.0379707
1110,46,46,46,21,21,0.926935,-0.0376583
1111,46,46,46,21,21,0.92758,-0.0373611
1112,46,46,46,21,21,0.928081,-0.0370748
1113,46,46,46,21,21,0.928379,-0.0367917
1114,46,46,46,21,21,0.928549,-0.0365053
1115,46,46,46,21,21,0.928746,-0.036214
1116,46,46,46,21,21,0.9291,-0.0359222
1117,46,46,46,21,21,0.92963,-0.0356374
1118,46,46,46,21,21,0.930228,-0.0353653
1119,46,46,46,21,21,0.930736,-0.0351063
1120,46,46,46,21,21,0.931054,-0.0348555
1121,46,46,46,21,21,0.9312,-0.0346053
1122,46,46,46,21,21,0.931306,-0.0343503
1123,46,46,46,21,21,0.931523,-0.0340901
1124,46,46,46,21,21,0.931925,-0.0338301
1125,46,46,46,21,21,0.93246,-0.0335776
1126,46,46,46,21,21,0.932984,-0.0333374
1127,46,46,46,21,21,0.933356,-0.0331091
1128,46,46,46,21,21,0.933533,-0.0328867
